title,media,date,datetime,desc,link,img,Category
"Coronavirus (COVID-19) Update: May 21, 2021 | FDA",,"May 21, 2021",2021-05-21 00:00:00.000000,"Coronavirus (COVID-19) Update: May 21, 2021 · As of today, 376 tests and sample collection devices are authorized by the FDA under emergency use authorizations ( ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-may-21-2021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
A New Coronavirus May Be Making People Sick. And It's ...,NPR,"May 20, 2021",2021-05-20 00:00:00.000000,"In the past 20 years, new coronaviruses have emerged from animals with ... This virus may be the eighth coronavirus known to cause disease in people, ...",https://www.npr.org/sections/goatsandsoda/2021/05/20/996515792/a-newly-identified-coronavirus-is-making-people-sick-and-it-s-coming-from-dogs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How a worrisome coronavirus variant spread unnoticed,Nature,"May 13, 2021",2021-05-13 00:00:00.000000,"Multiple travellers carried a new coronavirus variant from central Africa to Europe, where it has now spread to at least a dozen countries, according to ...",https://www.nature.com/articles/d41586-021-01285-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus variants are spreading in India — what scientists ...,Nature,"May 11, 2021",2021-05-11 00:00:00.000000,"Scientists are working to understand several coronavirus variants now circulating in India, where a ferocious second wave of COVID-19 has devastated the ...",https://www.nature.com/articles/d41586-021-01274-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Authorizes Pfizer ...,,"May 10, 2021",2021-05-10 00:00:00.000000,Coronavirus (COVID-19) Update: FDA Authorizes Pfizer-BioNTech COVID-19 Vaccine for Emergency Use in Adolescents in Another Important Action in Fight Against ...,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-authorizes-pfizer-biontech-covid-19-vaccine-emergency-use,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Neutralizing antibody vaccine for pandemic and pre-emergent ...,Nature,"May 10, 2021",2021-05-10 00:00:00.000000,"As three coronavirus epidemics have occurred in the past 20 years, there is a need to develop vaccines that are effective against all coronaviruses before the ...",https://www.nature.com/articles/s41586-021-03594-0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus (COVID-19) Update: July 16, 2021 | FDA",,"May 9, 2021",2021-05-09 00:00:00.000000,"Coronavirus (COVID-19) Update: July 16, 2021 · As of today, 396 tests and sample collection devices are authorized by the FDA under emergency use authorizations ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-july-16-2021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
COVID-19: Leaked Chinese document reveals a sinister plan ...,News.com.au,"May 8, 2021",2021-05-08 00:00:00.000000,"The COVID-19 pandemic has been caused by a coronavirus named SARS-Co V-2 which emerged in December 2019. Coronaviruses are a large family of viruses, several of ...",https://www.news.com.au/world/coronavirus/leaked-chinese-document-reveals-a-sinister-plan-to-unleash-coronaviruses/news-story/53674e8108ad5a655e07e990daa85465,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Pfizer COVID vaccine protects against worrying coronavirus ...,Nature,"May 6, 2021",2021-05-06 00:00:00.000000,Pfizer COVID vaccine protects against worrying coronavirus variants. Data from Qatar provide strongest evidence yet that COVID-19 vaccines can stop strains ...,https://www.nature.com/articles/d41586-021-01222-5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Peru's COVID crisis: 'Almost all Peruvians know someone who ...,Al Jazeera,"May 6, 2021",2021-05-06 00:00:00.000000,"Lima, Peru – While the world watches in horror as India's coronavirus case count explodes, another intense outbreak is unfolding – albeit on a much smaller ...",https://www.aljazeera.com/news/2021/5/6/perus-covid-crisis-almost-all-peruvians-know-someone-who-died,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The 7 Best At-Home Coronavirus Tests of 2021,Healthline,"Apr 22, 2021",2021-04-22 00:00:00.000000,"This means testing remains vital to help reduce the spread of the virus. With the development of at-home coronavirus tests, there are several ways to get tested ...",https://www.healthline.com/health/at-home-coronavirus-test,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Revokes Emergency ...,,"Apr 16, 2021",2021-04-16 00:00:00.000000,Coronavirus (COVID-19) Update: FDA Revokes Emergency Use Authorization for Monoclonal Antibody Bamlanivimab · Alternative monoclonal antibody therapies ...,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-revokes-emergency-use-authorization-monoclonal-antibody-bamlanivimab,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Vaccines that can protect against many coronaviruses could ...,Science,"Apr 15, 2021",2021-04-15 00:00:00.000000,"“The significance for developing a pan-coronavirus vaccine may not be high,” they wrote, apparently unconvinced that the viruses pose a global threat. How ...",https://www.sciencemag.org/news/2021/04/vaccines-can-protect-against-many-coronaviruses-could-prevent-another-pandemic,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
COVID-19 Vaccines Advice,WHO | World Health Organization,"Apr 10, 2021",2021-04-10 00:00:00.000000,Coronavirus disease (COVID-19): Vaccines safety. The world is in the midst of a COVID-19 pandemic. As WHO and partners work together on the response ...,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/covid-19-vaccines/advice,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Continues to Advance ...,,"Apr 1, 2021",2021-04-01 00:00:00.000000,Coronavirus (COVID-19) Update: FDA Continues to Advance Over-the Counter and Other Screening Test Development ... Following recent U.S. Food and Drug ...,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-continues-advance-over-counter-and-other-screening-test-development,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How long does coronavirus vaccine provide immunity?,The Washington Post,"Mar 31, 2021",2021-03-31 00:00:00.000000,How long will the coronavirus vaccines protect you? Experts weigh in. This electron microscope image made available and color-enhanced by the National Institute ...,https://www.washingtonpost.com/lifestyle/2021/03/29/how-long-immunity-lasts-covid-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"What are the side effects of COVID-19 vaccines, and should ...",Medical News Today,"Mar 24, 2021",2021-03-24 00:00:00.000000,Stay informed with live updates on the current COVID-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. Currently authorized ...,https://www.medicalnewstoday.com/articles/global-covid-19-vaccine-summary-side-effects,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Social for Coronavirus Disease 2019 (COVID-19),,"Mar 20, 2021",2021-03-20 00:00:00.000000,Coronavirus Disease 2019 (COVID-19). Details about the public health response to the COVID-19 pandemic in Massachusetts. Show more.,https://www.mass.gov/coronavirus-disease-2019-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Next Pandemic: Scientists Worry That Another Coronavirus ...,NPR,"Mar 19, 2021",2021-03-19 00:00:00.000000,"""Coronaviruses are under our feet in rodents. They are above our heads in bats. We live in a kind of coronavirus world,"" says virologist Edward Holmes at the ...",https://www.npr.org/sections/goatsandsoda/2021/03/19/979314118/next-pandemic-scientists-fear-another-coronavirus-could-jump-from-animals-to-hum,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Covid UK: coronavirus cases, deaths and vaccinations today",The Guardian,"Mar 17, 2021",2021-03-17 00:00:00.000000,"The latest daily updates on coronavirus cases in your local area and nationally. Check week-on-week changes across England, Scotland, Wales and Northern ...",https://www.theguardian.com/world/2021/aug/20/covid-uk-coronavirus-cases-deaths-and-vaccinations-today,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Clofazimine broadly inhibits coronaviruses including SARS ...,Nature,"Mar 17, 2021",2021-03-17 00:00:00.000000,Treatment options for coronaviruses are limited. Here we show that clofazimine—an anti-leprosy drug with a favourable safety profile—possesses inhibitory ...,https://www.nature.com/articles/s41586-021-03431-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Ultrasound has potential to damage coronaviruses, study finds",MIT News,"Mar 16, 2021",2021-03-16 00:00:00.000000,"The coronavirus' structure is an all-too-familiar image, with its densely packed surface receptors resembling a thorny crown. These spike-like proteins ...",https://news.mit.edu/2021/ultrasound-coronaviruses-damage-0316,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"In 2018, Diplomats Warned of Risky Coronavirus Experiments ...",Politico,"Mar 8, 2021",2021-03-08 00:00:00.000000,"In 2018, Diplomats Warned of Risky Coronavirus Experiments in a Wuhan Lab. No One Listened. After seeing a risky lab, they wrote a cable warning to Washington.",https://www.politico.com/news/magazine/2021/03/08/josh-rogin-chaos-under-heaven-wuhan-lab-book-excerpt-474322,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Ventilation of indoor spaces to stop the spread of coronavirus ...,,"Mar 6, 2021",2021-03-06 00:00:00.000000,Letting fresh air into indoor spaces can help remove air that contains virus particles and prevent the spread of coronavirus (COVID-19).,https://www.gov.uk/government/publications/covid-19-ventilation-of-indoor-spaces-to-stop-the-spread-of-coronavirus/ventilation-of-indoor-spaces-to-stop-the-spread-of-coronavirus-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Which Coronavirus Variants Are In The US And How Worried ...,NPR,"Mar 3, 2021",2021-03-03 00:00:00.000000,"The coronavirus variant first spotted in South Africa alarms scientists because it evolved a mutation, known as E484K, that appears to make it better at ...",https://www.npr.org/sections/health-shots/2021/03/03/971327204/worried-about-coronavirus-variants-heres-what-you-need-to-know,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The search for animals harbouring coronavirus — and why it ...,Nature,"Mar 2, 2021",2021-03-02 00:00:00.000000,"The search for animals harbouring coronavirus — and why it matters. Scientists are monitoring pets, livestock and wildlife to work out where SARS-CoV-2 could ...",https://www.nature.com/articles/d41586-021-00531-z,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Allows More Flexible ...,,"Feb 25, 2021",2021-02-25 00:00:00.000000,"Coronavirus (COVID-19) Update: FDA Allows More Flexible Storage, Transportation Conditions for Pfizer-BioNTech COVID-19 Vaccine · Update Provides Alternative ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-allows-more-flexible-storage-transportation-conditions-pfizer,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Is Coronavirus Reinfection Possible?,The Atlantic,"Feb 24, 2021",2021-02-24 00:00:00.000000,As the coronavirus continues to mutate—a process hastened by the sheer number of hosts that the virus has found around the globe—cases such as these might ...,https://www.theatlantic.com/science/archive/2021/02/coronavirus-reinfection/618128/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
US reaches 500000 deaths from the coronavirus,NBC News,"Feb 22, 2021",2021-02-22 00:00:00.000000,"The U.S. death toll from the coronavirus topped 500,000 on Sunday, according to an NBC News tally — a milestone that underscores the grave threat the virus ...",https://www.nbcnews.com/news/us-news/u-s-reaches-500-000-deaths-coronavirus-n1257992,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Exclusive: Two variants have merged into heavily mutated ...,New Scientist,"Feb 16, 2021",2021-02-16 00:00:00.000000,"The UK and California variants of coronavirus appear to have combined into a heavily mutated hybrid, sparking concern that we may be entering a new phase of ...",https://www.newscientist.com/article/2268014-exclusive-two-variants-have-merged-into-heavily-mutated-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Day 2 and day 8 testing for international arrivals: minimum ...,,"Feb 16, 2021",2021-02-16 00:00:00.000000,"Reporting of coronavirus test results, as a notifiable disease. The provider must have a system in place for reporting positive, negative and inconclusive test ...",https://www.gov.uk/guidance/testing-on-day-2-and-day-8-for-international-arrivals,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The coronavirus is here to stay — here's what that means,Nature,"Feb 16, 2021",2021-02-16 00:00:00.000000,"In January, Nature asked more than 100 immunologists, infectious-disease researchers and virologists working on the coronavirus whether it could be eradicated.",https://www.nature.com/articles/d41586-021-00396-2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Surge testing for new coronavirus (COVID-19) variants,,"Feb 12, 2021",2021-02-12 00:00:00.000000,How 'surge testing' and genomic sequencing are being used in locations in England where coronavirus (COVID-19) variants have been identified. From: Department ...,https://www.gov.uk/guidance/surge-testing-for-new-coronavirus-covid-19-variants,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Information for People Receiving ...,,"Feb 12, 2021",2021-02-12 00:00:00.000000,Coronavirus (COVID-19) Information for People Receiving Services. You are here. Home · Services · Health · Coronavirus (COVID-19); Coronavirus (COVID-19) ...,https://www.hhs.texas.gov/services/health/coronavirus-covid-19/coronavirus-covid-19-information-people-receiving-services,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Could a Single Vaccine Work Against All Coronaviruses?,The New York Times,"Feb 11, 2021",2021-02-11 00:00:00.000000,"Scientists are working on a shot that could protect against Covid-19, its variants, certain seasonal colds — and the next coronavirus pandemic.",https://www.nytimes.com/2021/02/09/health/universal-coronavirus-vaccine.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus Variants: Latest News and Updates,The New York Times,"Feb 11, 2021",2021-02-11 00:00:00.000000,"A group of coronaviruses that share the same inherited set of distinctive mutations is called a variant. If enough mutations accumulate in a lineage, the ...",https://www.nytimes.com/interactive/2021/health/coronavirus-variant-tracker.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
